"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ABB","ABB Ltd","20.91","45251854920.96","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/abb",
"ACCO","Acco Brands Corporation","8.9","940361504.4","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/acco",
"AYI","Acuity Brands Inc","256.48","11240394504.64","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ayi",
"AMSC","American Superconductor Corporation","9.76","137053423.84","n/a","1991","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/amsc",
"CRMT","America&#39;s Car-Mart, Inc.","26.99","219735954.16","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/crmt",
"AME","AMTEK, Inc.","51.6","12153771481.2","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ame",
"AIT","Applied Industrial Technologies, Inc.","45.52","1786962890.08","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/ait",
"AMCO","Armco Metals Holdings, Inc.","0.2401","1955332.8627","n/a","n/a","Consumer Durables","Steel/Iron Ore","http://www.nasdaq.com/symbol/amco",
"ABG","Asbury Automotive Group Inc","62.25","1539682411.5","n/a","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg",
"ASH","Ashland Inc.","115.66","7312605928.86","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash",
"AN","AutoNation, Inc.","51.08","5266532194.48","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an",
"AVY","Avery Dennison Corporation","72.74","6505197483.1","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"AZZ","AZZ Inc.","56.41","1462034718.46","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz",
"BEAV","B/E Aerospace, Inc.","49.38","5042205527.64","n/a","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav",
"BLL","Ball Corporation","75.06","10637013658.68","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll",
"BSET","Bassett Furniture Industries, Incorporated","30.04","327213974.36","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"BMS","Bemis Company, Inc.","53.14","5031672706.56","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bms",
"BRC","Brady Corporation","27.36","1374450776.64","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/brc",
"KMX","CarMax Inc","55.47","10751703948.96","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kmx",
"CASY","Caseys General Stores, Inc.","112.11","4377959402.7","n/a","1983","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/casy",
"CENT","Central Garden & Pet Company","16.47","826019514.72","n/a","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","16.37","821004217.12","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CVO","Cenveo Inc","0.47","31900573.2","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"CTHR","Charles & Colvard Ltd","1.16","24489438.6","n/a","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CCF","Chase Corporation","55.05","508885062.6","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ccf",
"CKP","Checkpoint Systms, Inc.","10.13","420334371.95","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ckp",
"CJJD","China Jo-Jo Drugstores, Inc.","1.65","29263581.6","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cjjd",
"CDXC","ChromaDex Corporation","4.48","163560320","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cdxc",
"CLX","Clorox Company (The)","123.76","16020182629.36","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/clx",
"CODI","Compass Diversified Holdings","15.84","860112000","n/a","2006","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/codi",
"CTB","Cooper Tire & Rubber Company","37.28","2064429507.84","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPRT","Copart, Inc.","42.4","4748840619.2","n/a","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"CCK","Crown Holdings, Inc.","53.85","7518014601.15","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CST","CST Brands, Inc.","38.07","2878698797.73","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cst",
"CYAN","Cyanotech Corporation","4.977","27860235.669","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"DAKT","Daktronics, Inc.","8.65","380411161.85","n/a","1994","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DLX","Deluxe Corporation","62.21","3046031465.95","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/dlx",
"DSS","Document Security Systems, Inc.","0.18","9338750.64","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/dss",
"EDUC","Educational Development Corporation","14.34","58271894.94","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ",
"EFOI","Energy Focus, Inc.","7.9","92026926.2","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/efoi",
"EGT","Entertainment Gaming Asia Incorporated","1.924","27829159.28","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/egt",
"ENZY          ","Enzymotec Ltd.","8.4","190834014","n/a","2013","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/enzy",
"ESE","ESCO Technologies Inc.","39.02","1007646627","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ETH","Ethan Allen Interiors Inc.","34.42","957180789.1","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"CLWT","Euro Tech Holdings Company Limited","3.3","6805949.7","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"FLXS","Flexsteel Industries, Inc.","41.72","319395595.4","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FOMX","Foamix Pharmaceuticals Ltd.","6.79","208039719.86","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
"FELE","Franklin Electric Co., Inc.","32.66","1506020075.56","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"GNRC","Generac Holdlings Inc.","38.1","2528580756.9","n/a","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GPK","Graphic Packaging Holding Company","13.05","4215248331.75","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"GPI","Group 1 Automotive, Inc.","62","1452093506","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpi",
"HWKN","Hawkins, Inc.","39.99","422511705.66","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/hwkn",
"HELE","Helen of Troy Limited","103.84","2937250949.6","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hele",
"MLHR","Herman Miller, Inc.","30.98","1855957058.34","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/mlhr",
"HI","Hillenbrand Inc","30.48","1920314584.56","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/hi",
"HNI","HNI Corporation","44.11","1947868487.4","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hni",
"HOFT","Hooker Furniture Corporation","25.04","288842685.04","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"HDSN","Hudson Technologies, Inc.","3.6","118255021.2","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"IDSY","I.D. Systems, Inc.","5.18","71739700.34","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"INWK","InnerWorkings, Inc.","8.4","454841352","n/a","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"IPHS","Innophos Holdings, Inc.","36.76","709052207.64","n/a","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"TILE","Interface, Inc.","18.48","1217551566","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"IRDM","Iridium Communications Inc","8.03","763892832.01","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","300","150000000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmb",
"IRBT","iRobot Corporation","34.76","1007787572.88","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"ITI","Iteris, Inc.","2.41","77212372.89","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti",
"JASN","Jason Industries, Inc.","4","89238460","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.125","0","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasnw",
"JCI","Johnson Controls, Inc.","42.21","27362010999.96","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/jci",
"KAMN","Kaman Corporation","42.28","1142166295.2","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/kamn",
"KAR","KAR Auction Services, Inc","38.66","5298200795.58","n/a","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar",
"KBAL","Kimball International, Inc.","11.67","436914868.83","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/kbal",
"KMB","Kimberly-Clark Corporation","123.81","44587425270.39","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/kmb",
"KNL","Knoll, Inc.","24.18","1187632448.34","n/a","2004","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/knl",
"LAWS","Lawson Products, Inc.","20.61","180772783.2","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LZB","La-Z-Boy Incorporated","26.63","1328626862.67","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb",
"LEG","Leggett & Platt, Incorporated","48.52","6583917421.36","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"LAD","Lithia Motors, Inc.","85.36","2195339952.08","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"LFUS","Littelfuse, Inc.","121.01","2703703801.13","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LYTS","LSI Industries Inc.","12.7","313551963.7","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LITE","Lumentum Holdings Inc.","24.77","1463635768.5","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lite",
"MAGS","Magal Security Systems Ltd.","4.91","80518461.52","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MTEX","Mannatech, Incorporated","20.11","54236388.46","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MDWD","MediWound Ltd.","8.63","188568089","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mdwd",
"MFCB","MFC Bancorp Ltd.","1.82","114918935.04","n/a","n/a","Consumer Durables","Steel/Iron Ore","http://www.nasdaq.com/symbol/mfcb",
"MHK","Mohawk Industries, Inc.","197.89","14635303038.51","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MPSX","Multi Packaging Solutions International Limited","16.44","1273326432.24","n/a","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpsx",
"MUSA","Murphy USA Inc.","59.97","2499482013.81","n/a","2013","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/musa",
"NC","NACCO Industries, Inc.","60.13","413403310.67","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc",
"NSSC","NAPCO Security Technologies, Inc.","5.93","111623639.64","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NAII","Natural Alternatives International, Inc.","11.78","79732812.2","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","35.57","413729431.55","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/nhtc",
"NTZ","Natuzzi, S.p.A.","1.59","87216341.55","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","18.32","21847065547.84","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NTK","Nortek Inc.","48.77","799881110.53","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NVFY","Nova Lifestyle, Inc","1.1","26505569.2","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"MIFI","Novatel Wireless, Inc.","1.63","86696909.44","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mifi",
"NMRX","Numerex Corp.","7.73","149962000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NUTR","Nutraceutical International Corporation","24.61","231787291.59","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"OBCI","Ocean Bio-Chem, Inc.","2.295","20675322.225","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"ODC","Oil-Dri Corporation Of America","33.43","242336878.12","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"ONP","Orient Paper, Inc.","1.2115","25987057.834","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"OESX","Orion Energy Systems, Inc.","1.48","41076627.44","n/a","2015","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OI","Owens-Illinois, Inc.","18.3","2945974882.2","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"PKG","Packaging Corporation of America","65.93","6214017811.57","n/a","2000","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/pkg",
