"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"DDD","3D Systems Corporation","13.58","1515904817.84","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ddd",
"WUBA","58.com Inc.","52.29","7400830534.02","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wuba",
"ATEN","A10 Networks, Inc.","6.09","391635391.14","n/a","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/aten",
"AAN","Aaron&#39;s,  Inc.","25.36","1840585713.36","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aan",
"ATU","Actuant Corporation","25.26","1487325749.46","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atu",
"ASX","Advanced Semiconductor Engineering, Inc.","4.65","7363993792.35","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asx",
"AER","Aercap Holdings N.V.","39.95","8003671049.8","n/a","2006","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aer",
"HIVE","Aerohive Networks, Inc.","5.83","285804871.22","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/hive",
"AL","Air Lease Corporation","30.12","3089789990.28","n/a","2011","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/al",
"AYR","Aircastle Limited","20.76","1631007344.76","n/a","2006","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/ayr",
"AMBR","Amber Road, Inc.","4.7","123736650.9","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ambr",
"AHS","AMN Healthcare Services Inc","35.29","1687472587.58","n/a","2001","Technology","Professional Services","http://www.nasdaq.com/symbol/ahs",
"AROC","Archrock, Inc.","6.89","479753028.82","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aroc",
"ANET","Arista Networks, Inc.","63.58","4340856469.4","n/a","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/anet",
"AUO","AU Optronics Corp","2.61","2511927973.71","n/a","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/auo",
"ATHM","Autohome Inc.","28.03","3168919597.1","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/athm",
"AVG","AVG Technologies N.V.","19.12","971129330.96","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avg",
"RATE","Bankrate, Inc.","8.67","843869497.74","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/rate",
"CUDA","Barracuda Networks, Inc.","16.28","864502643.84","n/a","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/cuda",
"BHE","Benchmark Electronics, Inc.","19.24","958522004.44","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/bhe",
"BITA","Bitauto Holdings Limited","25.41","1533760736.97","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/bita",
"BKFS","Black Knight Financial Services, Inc.","31.89","4908551468.82","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bkfs",
"BOX","Box, Inc.","12.07","1501508000","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/box",
"CACI","CACI International, Inc.","93.48","2273344420.08","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/caci",
"CAI","CAI International, Inc.","9.37","186666694.43","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/cai",
"CSLT","Castlight Health, inc.","3.23","312213893.04","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/cslt",
"CDI","CDI Corporation","5.96","117436412.16","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/cdi",
"CLS","Celestica, Inc.","10.12","1258502676.64","n/a","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls",
"ECOM          ","ChannelAdvisor Corporation","12.59","317811485.12","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ecom",
"CMCM","Cheetah Mobile Inc.","15.12","2153807575.92","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmcm",
"STV","China Digital TV Holding Co., Ltd.","1.43","86048815.71","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/stv",
"CBR","Ciber, Inc.","1.6","128350414.4","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cbr",
"CSC","Computer Sciences Corporation","33.05","4563104137.55","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/csc",
"CVG","Convergys Corporation","26.24","2534394834.56","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/cvg",
"CLGX","CoreLogic, Inc.","36.23","3219227881.3","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/clgx",
"CSRA","CSRA Inc.","25.16","4081713090","n/a","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/csra",
"CTS","CTS Corporation","17.65","574951468.1","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/cts",
"CW","Curtiss-Wright Corporation","79.66","3547132184.68","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cw",
"CVT","CVENT, INC.","35.57","1500795655.09","n/a","1987","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cvt",
"DQ","DAQO New Energy Corp.","25.79","269079010.77","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/dq",
"DMD","Demand Media Inc.","6.06","122719399.56","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/dmd",
"DWRE","DEMANDWARE, INC.","43.24","1644059864.64","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/dwre",
"DOV","Dover Corporation","63.41","9837981920.45","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dov",
"DST","DST Systems, Inc.","119.98","4042097404.8","n/a","1995","Technology","EDP Services","http://www.nasdaq.com/symbol/dst",
"ETN","Eaton Corporation, PLC","60.98","27928840000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/etn",
"ELLI","Ellie Mae, Inc.","76.15","2258802040.25","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/elli",
"EMC","EMC Corporation","26.27","51148934672.6","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/emc",
"EPAM","EPAM Systems, Inc.","71.26","3589400547.32","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/epam",
"EVTC","Evertec, Inc.","13.29","1011480037.95","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/evtc",
"EVDY","Everyday Health, Inc.","5.27","173205733.01","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/evdy",
"EXAR","Exar Corporation","6.1","295963893.1","n/a","1985","Technology","Semiconductors","http://www.nasdaq.com/symbol/exar",
"EXTN","Exterran Corporation","14.62","513791391","n/a","2015","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/extn",
"FDS","FactSet Research Systems Inc.","148.86","6085405582.74","n/a","1996","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fds",
"FIT","Fitbit, Inc.","13.88","2998168568.28","n/a","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/fit",
"FLTX","Fleetmatics Group PLC","38.27","1490941680.19","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fltx",
"GIMO","Gigamon Inc.","30.14","1038393648.16","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/gimo",
"GLOB","Globant S.A.","34.8","1196910991.2","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/glob",
"GDDY","GoDaddy Inc.","29.58","4665939468.18","n/a","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/gddy",
"GHM","Graham Corporation","18.6","182428874.4","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ghm",
"GWRE","Guidewire Software, Inc.","55.44","3994682131.44","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gwre",
"HHS","Harte-Hanks, Inc.","1.72","105379202.16","n/a","1993","Technology","Advertising","http://www.nasdaq.com/symbol/hhs",
"HPE","Hewlett Packard Enterprise Company","15.72","26984387447.64","n/a","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpe",
"HPQ","HP Inc.","11.45","19887918516.75","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpq",
"HUBS","HubSpot, Inc.","43.69","1516378233.37","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hubs",
"IHS","IHS Inc.","120.6","8131494074.4","n/a","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ihs",
"ITW","Illinois Tool Works Inc.","103.16","37526193094.52","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itw",
"IMN","Imation Corporation","1.62","60196561.02","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/imn",
"IMPV","Imperva, Inc.","45.47","1469060265.27","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/impv",
"IMPR","Imprivata, Inc.","12.88","323417366.72","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/impr",
"IMS","IMS Health Holdings, Inc.","24.13","7946940779.95","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/ims",
"BLOX","Infoblox Inc.","16.06","929068687.36","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/blox",
"INFY","Infosys Limited","18.4","42055396592","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/infy",
"IM","Ingram Micro Inc.","34.32","5097289214.16","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/im",
"IPHI","Inphi Corporation","29.28","1167704904.96","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/iphi",
"NSP","Insperity, Inc.","64.68","1383249584.64","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/nsp",
"INST","Instructure, Inc.","19.99","546989088.64","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inst",
"IBM","International Business Machines Corporation","146.47","140605612462.44","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ibm",
"IPG","Interpublic Group of Companies, Inc. (The)","23.32","9384089287.32","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/ipg",
"INXN","InterXion Holding N.V.","34.13","2386343797.72","n/a","2011","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inxn",
