"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GAS","AGL Resources, Inc.","66.23","7973053844.75","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/gas",
"ALP^O","Alabama Power Company","28.5472","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/alp^o",
"ALE","Allete, Inc.","57.69","2841593927.85","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ale",
"LNT","Alliant Energy Corporation","72.5","8226248677.5","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"AEE","Ameren Corporation","48.88","11859988926.24","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/aee",
"AMX","America Movil, S.A.B. de C.V.","12.93","42668353500","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/amx",
"AEP","American Electric Power Company, Inc.","65.15","32009066707","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aep",
"AMID","American Midstream Partners, LP","11.67","360482320.53","n/a","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/amid",
"AWR","American States Water Company","39.6","1446317888.4","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awr",
"AWK","American Water Works","73.2","13030241598","n/a","2008","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awk",
"AM","Antero Midstream Partners LP","24.45","4307397698.25","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/am",
"WTR","Aqua America, Inc.","32.41","5737942044.94","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr",
"T","AT&T Inc.","38.74","238297832708.52","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t",
"ATTO","Atento S.A.","8.12","598859183.72","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atto",
"ATO","Atmos Energy Corporation","73.57","7512004338.72","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato",
"AGR","Avangrid, Inc.","40.39","12478978734.32","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/agr",
"AVA","Avista Corporation","41.2","2574789097.2","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ava",
"AZUR","Azure Midstream Partners, LP","1.18","25710740.34","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/azur",
"BCE","BCE, Inc.","45.89","39854672250.25","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/bce",
"BKH","Black Hills Corporation","61.19","3132584540.53","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bkh",
"BKHU","Black Hills Corporation","68.47","0","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bkhu",
"BWP","Boardwalk Pipeline Partners L.P.","16.2","4054807868.4","n/a","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/bwp",
"BEP","Brookfield Renewable Powerr Fund","29.71","4255800542.07","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bep",
"BT","BT Group plc","33.05","55347032122.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/bt",
"CWT","California Water  Service Group Holding","28.23","1354300345.77","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/cwt",
"CPN","Calpine Corporation","15","5385395895","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpn",
"CEL","Cellcom Israel, Ltd.","7.65","769625021.7","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel",
"CNP","CenterPoint Energy, Inc.","21.65","9315383365.85","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp",
"EBR","Centrais Electricas Brasileiras SA","2.13","2881110633","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr",
"CTL","CenturyLink, Inc.","28.2","15336650708.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctl",
"CPK","Chesapeake Utilities Corporation","61.89","945451197.24","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/cpk",
"CHL","China Mobile (Hong Kong) Ltd.","56.46","231209152850.34","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chl",
"CHA","China Telecom Corp Ltd","47.98","38831350310.34","n/a","2002","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cha",
"CHU","China Unicom (Hong Kong) Ltd","11.56","27682825728.48","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chu",
"CHT","Chunghwa Telecom Co., Ltd.","34.06","26421862915.24","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cht",
"CIEN","Ciena Corporation","16.02","2203529773.5","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cien",
"CBB","Cincinnati Bell Inc","3.62","760267371.82","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cbb",
"CMS","CMS Energy Corporation","41.21","11537222069.1","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms",
"CMS^B","CMS Energy Corporation","103","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms^b",
"CPGX","Columbia Pipeline Group, Inc.","25.49","10205768864.07","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cpgx",
"CPPL","Columbia Pipeline Partners LP","14.25","1434208093.5","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cppl",
"CIG","Comp En De Mn Cemig ADS","1.68","2113952398.32","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cig",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","7.39","5051137931.91","n/a","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs",
"ELP","Companhia Paranaense de Energia (COPEL)","7.68","2101673280","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp",
"CNNX","Cone Midstream Partners LP","15.2","886818737.6","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cnnx",
"ED","Consolidated Edison Inc","75.58","22189486927.58","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"CPL","CPFL Energia S.A.","10.9","5686746136.1","n/a","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpl",
"DPM","DCP Midstream Partners, LP","35.23","4042394058.04","n/a","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dpm",
"DM","Dominion Midstream Partners, LP","30.94","2403888250.4","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dm",
"D","Dominion Resources, Inc.","71.99","42936225047.05","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/d",
"DCUB","Dominion Resources, Inc.","55.85","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dcub",
"DCUC","Dominion Resources, Inc.","49.58","29570468646.1","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dcuc",
"DTE","DTE Energy Company","91.1","16346565304.4","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dte",
"DTQ","DTE Energy Company","25.87","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtq",
"DTZ","DTE Energy Company","26.32","0","n/a","2011","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtz",
"DUK","Duke Energy Corporation","80.18","55235732274.48","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/duk",
"DUKH","Duke Energy Corporation","26.43","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/dukh",
"DYN","Dynegy Inc.","18.48","2160378269.28","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dyn",
